valor,texto 
1,"Este trabalho teve como objetivo o desenvolvimento de um sistema de acionamento de válvulas solenoides e pontas de pulverização baseado no uso de rede de comunicação com protocolo Controller Area Network (CAN, do inglês). A rede de comunicação contém dois nós, um para realizar o acionamento das válvulas solenoides e o outro para controle da operação. O nó de aciomento é composto de um microcontrolador PIC da família 18 com controlador CAN integrado e um transceptor de nível. O nó de controle é formado por um microcomputador com o aplicativo Labview e dispositivo de conexão, contendo
transceptor e controlador CAN internos. Foram realizados ensaios de transmissão e recepção de mensagens para análise da robustez da rede, taxas trasmissão máximas e mínimas para dada velocidade e carregamento do barramento. Utilizou-se um controlador proporcional integrativo derivativo (PID) para regular a pressão na barra de pulverização. A validação ocorreu utilizando o Sistema de Desenvolvimento para Pulverizadores Agrícolas instalado no Laboratório de Pulverização Agrícola de Precisão (LPAP), instalado na Embrapa Instrumentação, o qual conta com a parceria institucional do Laboratório de Controle (LAC) da Escola de Engenharia de São Carlos (EESC - USP). Os resultados mostram a eficiência das redes CAN para o acionamento e controle de pontas de pulverização."
1,"Este trabalho analisou a aplicação de redes neurais para estimar um parâmetro de pesquisa k em problemas de sequenciamento de máquinas. Foi explorado o caso de máquina única para minimizar a Average Weighted Tardiness (AWT), ou seja, o atraso médio ponderado. A rede neural estima o parâmetro de pesquisa k para duas heurísticas diferentes, a Average Tardiness Cost (ATC) e a Weighted Processing Time and Minimum Slack (WPT-MS). Para testar a efetividade do método desenvolvido, a rede foi treinada com diferentes números de neurônios na camada oculta, assim como diferentes tamanhos de amostras e de entradas para analisar a influência destes parâmetros em sua efetividade. No total milhões de atividades foram sequenciadas e comparadas com o resultado de um algoritmo de busca exaustiva, e o resultado sugere que a rede neural pode gerar estimativas bastante precisas, variando menos de 1% do valor de benchmark para a AWT. Esse método pode aprimorar o tempo de processamento para empresas que fazem uso intensivo de sequenciamento, pois com a rede neural treinada, o tempo de resposta é muito mais rápido que os algoritmos de
busca extensiva, além de se obter um resultado mais preciso do que ao utilizar parâmetros definidos manualmente. "
1,"O objetivo deste trabalho é implementar um sistema de navegação, decisão e cumprimento
de missões em robôs autônomos móveis de pequeno porte. A movimentação do robô será executada
por um par de motores que acionam duas rodas. Os motores serão acionados por um driver de
corrente controlado por um sinal PWM gerado pela placa Raspberry Pi, responsável pelo controle
de locomoção, controlando a velocidade e direção do robô, também recebendo o sinal de pares de
sensores/emissores de infravermelho localizados em várias partes do chassi do robô e também
responsável pela navegação, utilizando a leitura dos sensores para encontrar a manobra adequada a
fim de evitar colisões com obstáculos. Para viabilizar uma navegação adaptativa em ambientes
dinâmicos e ruidosos, como salas fechadas com presença de pessoas, será avaliada a utilização de
algoritmos evolutivos.
"
1,"Com o forte crescimento brasileiro na última década e conseqüentemente a maior
demanda por energia, percebeu-se a necessidade de haver um maior investimento nas áreas
de comercialização, geração, transmissão e distribuição de energia elétrica. A Agência
Nacional de Energia Elétrica – ANEEL, desenvolveu a partir do ano de 2000, o programa de
pesquisa e desenvolvimento do setor elétrico brasileiro (P&D). Neste programa, as empresas
de energia elétrica têm, por obrigação, que investir uma parte da sua Receita Operacional
Líquida (ROL) em projetos tecnológicos para o desenvolvimento do setor. É de
responsabilidade da ANEEL regulamentar o investimento no Programa de P&D, aprovar e
avaliar as condições para a execução das pesquisas e acompanhar seus resultados. Neste
trabalho serão apresentados os aspectos legais e regulatórios, assim como as diretrizes
básicas para elaboração, avaliação, contabilização e fiscalização dos projetos. Também é
apresentado um estudo mais aprofundado sobre os projetos cadastrados no sistema de P&D a
partir do ano de 2008, com um maior enfoque na questão ambiental. Este estudo com base em
gráficos ilustrativos mostra a evolução do programa de P&D, onde são alocados os
investimentos e quais são as áreas que dependem mais de incentivos do órgão regulador para
se obter recursos. Juntamente será apresentada a evolução do programa nas temáticas;
Fontes Alternativas de Geração de Energia Elétrica, Gestão de Bacias e Reservatórios e Meio
Ambiente.
"
1,"Dentro do contexto do planejamento da transmissão de energia elétrica, as subestações possuem um papel essencial no futuro desempenho do sistema. Além de apresentar um panorama geral das subestações, suas partes constituintes e como estas se inserem em um sistema de potência, o objetivo deste trabalho foi delinear uma metodologia de avaliação da configuração de
barra de uma subestação, quesito técnico essencial para se definir o custo-benefício que a subestação trará ao sistema e seu futuro desempenho. Para isso, além de apresentar em um capítulo os conceitos básicos sobre subestações e equipamentos, nos capítulos seguintes definiu-se três parâmetros, a saber, Segurança no Fornecimento, Disponibilidade durante Manutenção e Flexibilidade Operacional, e a partir destes fatores, uma classificação quantitativa baseada em pontuação de seis configurações de barra foi estipulada. A partir disso, uma breve comparação foi feita com as exigências dos órgãos competentes quanto às configurações de barra do sistema."
0,"El presente estudio tiene como objetivo analizar críticamente los delitos de peligro abstracto, concretamente en el contexto de la Sociedad Global del riesgo, tratando de verificar hasta qué punto están tipificados estos delitos en nuestro ordenamiento jurídico, así como su adecuación a los principios clásicos y la teoría de los bienes jurídicos. Por lo tanto, se optó por el método dialéctico, con un análisis y discusión de las posiciones doctrinales frente al antagonismo de cada argumento, así como el método inductivo, con la observación de casos reales relacionados con el tema. El trabajo se divide en cuatro capítulos, el primero de ellos tiene como objetivo analizar la teoría de la Sociedad Global de Riesgos, de Ulrich Beck, en vista de los problemas causados por la expansión del derecho penal, el segundo capítulo se definen cuáles son los delitos de peligro abstracto y cómo se clasifican las diferentes posiciones doctrinales, en relación al concepto de los nuevos riesgos producidos por el desarrollo actual, el tercer capítulo tiene como objetivo contextualizar la política criminal cuando se opte por delitos de peligro abstracto y hacer frente con principios constitucionales y las características de un Estado democrático, el cuarto y último capítulo analiza la jurisprudencia de la Corte Suprema de Justicia, en relación con el polémico delito de posesión de arma de fuego desmuniciada, con el fin de depurar los criterios utilizados por el Tribunal Supremo para calificar legalmente los delitos de peligro abstracto, dado el papel importante en el control de la constitucionalidad y la aplicación de los principios consitucionales."
0,"A existência de espaços protegidos dentro da propriedade rural promove benefícios coletivos, pois contribuem para a preservação do meio ambiente. Por meio da ação privada dá-se o aumento do bem-estar social, o que se chama de externalidades positivas. Ao mesmo tempo, recai sobre o agente que as produz uma série de custos, dentre eles custos de transação, uma vez que o mercado não transporta as informações necessárias para que as externalidades sejam percebidas pelos agentes econômicos e consumidores. O problema deste trabalho consiste em estudar o comportamento do agente econômico diante das externalidades positivas e custos derivados dos espaços protegidos em áreas agrícolas, com o objetivo de analisar se ele internaliza essas externalidades e custos e como o faz; para que se verifiquem as implicações econômicas sobre a concretização da preservação ecológica. Para tanto, são utilizados como principais aportes teóricos o Direito Ambiental e a Nova Economia Institucional (NEI). O Direito Ambiental permite o estudo da proteção ambiental e, especificamente, dos espaços protegidos, sem se descuidar da ótica econômica que permeia a relação entre ser humano e meio ambiente. A NEI proporciona o estudo dos custos de transação e das externalidades positivas, para que se possam analisar a percepção e o comportamento do agente frente às externalidades que produz, verificando-se qual a relevância das instituições nesse contexto. A metodologia aplicada é a pesquisa bibliográfica e estudo de caso, sob uma abordagem indutiva. Para o estudo de caso, toma-se como unidade de análise uma usina de cana-de-açúcar, em razão da expressividade do setor sucroenergético, que utiliza grande parte do território nacional para produção, e do aumento da importância do setor e do biocombustível etanol. O etanol é um bem cujas informações sobre o processo produtivo são difíceis de serem obtidas pelo consumidor, o que resulta em uma assimetria de informação e custos que afetam a eficiência econômica e, ao fim, podem desestimular a preservação ecológica. A partir dos dados coletados, o estudo de caso constatou que a proteção ambiental praticada pela usina resulta precipuamente de incentivos advindos do próprio mercado. A atenção do agente está voltada à reputação no mercado e na sociedade e à certificação ambiental, que diminui a assimetria de informação e os custos de transação. Essa postura permite a inserção e permanência em novos mercados, cada vez mais rigorosos quanto à exigência de certos padrões ambientais de gestão. Conclui-se que, tendo sido verificado o caráter indutor do mercado quanto à proteção ambiental, cabe ao Estado intervir no sentido de fomentar esse comportamento convergente com o interesse público de um meio ambiente ecologicamente equilibrado. Para isso, são necessárias políticas públicas que promovam por meio de instrumentos econômicos os comportamentos desejados, abandonando a arraigada e ineficiente estrutura focada somente em instrumentos de comando e controle. Assim, se o mercado tem exigido uma gestão ecologicamente sustentável, ao criar incentivos à certificação o Estado cumpre seu papel de garantidor de um ambiente institucional que promove a proteção ambiental."
0,"Este trabalho analisa as cláusulas de tratamento diferenciado de países em desenvolvimento no âmbito da OMC. Considera as mudanças ocorridas no cenário da política econômica internacional, que quebraram o paradigma da hegemonia das nações desenvolvidas e tendem a um cenário de multipolarização com a ascensão de potências emergentes. Confere destaque especial a Brasil, Rússia, Índia, China e África do Sul (BRICS), seus papeis nas negociações e suas atuações em litígio junto ao Órgão de Solução de Controvérsias da OMC. Tal pesquisa é oriunda de iniciação científica, com fomento da Fundação de Amparo à Pesquisa do Estado de São Paulo (FAPESP), desenvolvida durante o ano de 2013."
0,"A dissertação examina a relação entre o processo de deliberação e do método dialético, a partir do estudo das obras aristotélicas, com especial ênfase para “Ética a Nicomaco”. Para tanto a análise se centralizou na seguinte pergunta: a dialética está inserida dentro do processo de deliberação? Se sim, de que maneira? O estudo foi realizado mediante o uso de bibliografia base e complementar a partir das quais se propõe compor as principais características da dialética, bem como da deliberação. Como resultado da investigação, temos que, apesar de orientados para distintas finalidades, os dois métodos se interligam em determinados aspectos. Observou-se que no âmbito da percepção, ambos partem da elucidação da realidade e dos problemas particulares a serem investigados de modo a garantir resultados objetivos. Foi reconhecido que método dialético seria usado na reflexão acerca dos fins últimos. Nesse ponto a divergência se deu no tocante à: a) se constituem enquanto objetos da deliberação os fins últimos ou somente os meios pelos quais os alcançamos; b) considerando a perspectiva da deliberação acerca dos meios, no que consiste os fins últimos? A dissertação, desse modo, pretende elucidar o modo pelo qual o método dialético e deliberativo foram estruturados, ressaltando seus traços primordiais, além de tratar de um ponto bastante controverso, a saber: como a razão teórica pode integrar o procedimento de racionalidade prática e de que maneira isso se torna relevante para a compreensão das questões referentes à voluntariedade da ação."
0,"O presente trabalho de conclusão de curso visa abordar a obrigação de cumprir a lei e a desobediência civil como forma de oposição às leis injustas. Para tanto, serão apresentados alguns conceitos iniciais e premissas necessárias ao desenvolvimento do tema, como o conceito e as características da desobediência civil e a relação entre lei e moral. A seguir será apresentado embasamento legal ao direito à manifestação e serão discutidos exemplos históricos de oposição a leis injustas, como a revolução pacífica de Gandhi. Por fim, serão analisadas as recentes manifestações ocorridas no Brasil de modo a verificar a efetividade da desobediência civil como estímulo a mudanças sociais e políticas."
0,"Em relação ao binômio álcool-direção, objeto do presente estudo, as medidas tomadas pelo Brasil tiveram o propósito de enrijecer a legislação referente a essa matéria, mediante a edição de duas leis: Lei n° 11.705 de 19 de junho de 2008, popularmente conhecida como “Lei Seca”, e Lei n° 12.760, de 20 de dezembro de 2012, apelidada de “Nova Lei Seca”. O presente trabalho tem a intenção de abordar em seu primeiro capítulo as consequências do álcool no corpo humano e no momento de conduzir um veículo automotor, já que esse binômio constitui-se em uma das maiores causas de acidentes fatais com possibilidade de prevenção. No capítulo 2, há o exame dos artigos e suas modificações desde o Código de Trânsito Brasileiro (1997) até ao advento da Lei n° 12.760/2012 (Nova Lei Seca). Depois dessa abordagem, pretende-se questionar os temas polêmicos da “Nova Lei Seca” em vigor, demonstrando que seus supostos benefícios são totalmente discutíveis, já que garantias constitucionais foram violadas e quando trata-se de apoiar ou exigir a elaboração de uma lei que fere certas liberdades individuais, a população deveria ser mais cautelosa em tal alarde, já que tais restrições recairão sobre ela própria. No capítulo 4 são analisados os dados estatísticos dos acidentes de trânsito para tentar entender o motivo dos resultados terem sido positivos ou negativos após o surgimento da lei seca. Por fim, no capítulo 5, faz-se uma discussão sobre as políticas públicas que podem agregar e/ou serem alternativas ao texto legal da lei seca."
0,"O presente estudo tem como objetivo analisar o incidente de resolução de demandas
repetitivas, mecanismo criado pela Lei 13.105 de 16 de março de 2015, qual seja o Código de
Processo Civil de 2015. Buscou-se, em todos os tópicos, trazer à baila pontos ainda polêmicos
acerca do novel instituto e as opiniões de importantes juristas e doutrinadores. Inicialmente foi
apresentado o tratamento processual conferido às demandas repetitivas pela ação coletiva, pelos
recursos especiais e extraordinários repetitivos, pelo incidente de assunção de competência e
por fim, pelo IRDR. Logo após, foi feita uma explanação acerca do regime jurídico do instituto
protagonista do estudo, perpassando por seus antecedentes, pela legitimidade, pela
admissibilidade e pela competência. Por fim, estudou-se a interação do incidente de resolução
com outros institutos presentes no ordenamento jurídico brasileiro, sendo estes o julgamento
liminar de improcedência, os precedentes vinculantes e o julgamento monocrático de recursos.
"
0,"A proposta do presente trabalho consiste em fazer uma breve análise sobre a interação dos sistemas regulatórios e de defesa da concorrência sobre o sistema de energia elétrica brasileiro. São analisados especialmente os panoramas fornecidos pela prática brasileira da década de 1990 até o início dos anos 2000, a fim de ser o mais próximo possível da atualidade.
Primeiramente, abordaremos a interação entre os institutos da Concorrência e da Regulação no contexto brasileiro e suas bases constitucionais. Após, será feita a análise mais específica do setor aqui estudado: energia elétrica. Sem a
pretensão de exaurir qualquer assunto tratado, estudamos o mercado de energia elétrica no Brasil e analisamos as mudanças provocadas pela transição entre os modelos do governo FHC e Lula. Por fim, tratamos da própria agência reguladora do setor, a ANEEL – Agência Nacional de Energia Elétrica, e sua forma de atuação. É dada especial atenção aos pontos de contato entre o Sistema Brasileiro de Defesa da Concorrência e a ANEEL e a possível sobreposição de suas
competências."
0,"O mercado da educação superior é um mercado altamente regulado, em seus aspectos gerais e setoriais, da mesma forma que pela jurisprudência do CADE pode-se dizer composto por quatro mercados relevantes: os mercados de ensino superior de graduação e pós-graduação, nas suas modalidades presencial e à distância. Ainda consta com barreiras de entrada bem definidas tais como ausência de reputação/conhecimento por parte dos alunos; a necessidade de altos investimentos e/ou custos irrecuperáveis; a regulação setorial; o papel do investimento em marketing e a importância de uma marca forte no mercado, incluindo ainda incluem a economias de escala. Isto sem contar às barreiras regulatórias impostas pelo Estado. São seus mais relevantes critérios de rivalidade o preço, a escala, a capilaridade da rede de polos, os investimentos em marketing e a qualidade. Isto posto, tem-se uma sobreposição de competências regulatórias entre o CADE e os setores responsáveis pela regulação setorial, que pode vir a ser agravado com a criação do INSAES."
0,"O presente trabalho busca, de maneira introdutória, traçar um panorama a respeito da Alienação Parental a partir de análises doutrinárias, a fim de trazer uma breve contextualização histórica que ressalta a atribuição do papel de cuidadora à mãe, e busca compreender a questão da primazia materna estabelecida por uma construção sociocultural dos papéis parentais e das relações de gênero. Ademais, busca-se apresentar diversas definições e incertezas acerca do termo Síndrome da Alienação Parental, proposto pelo Dr. Richard Alan Gardner, a partir de uma revisão da literatura nacional e internacional, bem como suas características e formas de manifestação nos sujeitos envolvidos. Também, o trabalho analisa as falsas alegações e a implantação de falsas memórias de abuso sexual, como instrumentos típicos da Síndrome da Alienação Parental, à luz do direito e da psicologia. Estuda-se o que são falsas memórias, como elas se formam e como podem afetar a identidade das pessoas e prejudicar, em uma última análise, a realização da justiça. Como objetivo principal, o trabalho discute, empiricamente, o papel do Judiciário na resolução dos conflitos envolvendo o tema. Como o Poder Judiciário encara as alegações de alienação parental ou de abuso sexual? Qual é o sexo predominante dos genitores alienadores? Quais os atos de alienação parental que são alegados pelas partes? Quais medidas os magistrados tomam para que a alienação parental seja evitada ao máximo? Para que se possa entender o fenômeno da alienação parental para além dos livros, a pesquisa empírica se mostra item indispensável. Para tanto, é feita uma coleta de dados sobre todos os casos reais envolvendo alienação parental nos Tribunais de Justiça de São Paulo e de Minas Gerais, entre os anos de 2009 e 2014. Trata-se, portanto, de um estudo demográfico e empírico quantitativo que trará um panorama das ações que envolvem o tema do fenômeno da Alienação Parental. Por fim, o trabalho apresenta algumas possíveis soluções para o problema da alienação parental, envolvendo a mediação, a guarda compartilhada e a elaboração de planos parentais."
0,"Nosso trabalho tem como principal objetivo determinar o perfil institucional dos Conselhos Municipais de Políticas Públicas de Ribeirão Preto/SP, por meio da análise dos atos normativos que os criam e regulamentam e com base na aplicação de variáveis identificadas na literatura recente sobre o tema. A necessidade de um estudo com este formato foi uma das percepções do Núcleo de Assessoria Jurídica Popular de Ribeirão Preto (NAJURP), ao desenvolver práticas de extensão em assessoria e educação em Direitos Humanos, em função da falta de transparência sobre o tema e de grandes diferenças encontradas no funcionamento dos variados Conselhos do município. O estudo identificou que, na história do município, foram criados 47 Conselhos, sendo escolhidos para compor a amostra 23 deles, a partir de critérios que delimitam o sentido de Conselho que adotamos e identificam os que estão em atividade atualmente. Na literatura científica foram identificadas variáveis que representam as características que mais influenciam a efetividade dos Conselhos, divididas em três categorias: características gerais, processo decisório e composição/representação. Os resultados indicaram grande falta de transparência quanto ao funcionamento dos Conselhos e que eles, em geral, integraram em seus formatos algumas características consideradas a princípio como essenciais para sua efetividade, mas que outras características recentes, identificadas em função das limitações das anteriores, são implementadas em poucos deles. Esperamos que os resultados deste trabalho contribuam o aprofundamento democrático dentro dos Conselhos de Políticas Públicas de Ribeirão Preto."
0,"O presente trabalho objetiva analisar a aplicação do dolo eventual ou da culpa consciente nos crimes de homicídio ocorridos mediante acidentes no trânsito, mormente aqueles em que está envolvida a embriaguez do agente. Por si só a diferenciação dos institutos do dolo eventual e da culpa consciente se mostra dificultosa, para tanto se inicia o trabalho com uma análise da evolução histórica do pensamento penal de uma forma geral, para então se analisar com maior profundidade os institutos do dolo eventual e da culpa consciente e as teorias a eles relacionadas. Por fim, para a análise específica da aplicação destes institutos nos casos de homicídio no trânsito, será usada como base a manifestação do STF no Habeas Corpus 107.801/SP, para então se determinar a jurisprudência relativa ao tema. Serão, assim, abordadas as principais teorias relativas à definição do dolo eventual e da culpa consciente, além da sua aplicação especificamente no caso dos homicídios praticados no trânsito."
0,Sem resumo. 
0,"Por que alguns sujeitos são “juridicamente mudos” se todos são iguais perante a lei? O presente trabalho se lança à tarefa de analisar criticamente algumas das formas de reprodução simbólica do Direito, a partir de uma perspectiva de abertura aos sentidos de justiça, Estado, Direito e desigualdades presentes na música popular brasileira. Essa abertura se mostra fundamental a um Direito que, de longa data, parece estar “surdo” a determinadas vozes sociais. Em razão disso, inicialmente pretende-se identificar o papel mistificador da ideologia jurídica e da insensibilidade no operar deste Direito. Partindo destas reflexões, é possível investigar com maior lucidez as vozes eleitas para este estudo, bem como os movimentos culturais em que se inserem: Racionais MCs e Bezerra da Silva, hip hop e samba. Tais vozes, intimamente atreladas ao lugar social de onde são proferidas, exercem importante função na luta pela hegemonia e na crítica a práticas associadas às normas jurídicas, aos controles e à repressão estatal. Nesse sentido, a proposta central deste trabalho é ouvir e analisar o que dizem estes “porta-vozes da mudez jurídica”, especialmente no que se refere a: a) criminalidade; b) repressão policial; c) Estado e Direito; d) questões de raça; e) pobreza, exclusão e capitalismo; e f) favela e periferia. A arte popular pode ser um caminho para que o Direito se desenclausure e destampe seus ouvidos. Mas não só: um caminho para que ele efetivamente consiga ouvir observações críticas acerca daquilo que lhe diz respeito, sensibilize-se e permita-se a transformação."
0,"O presente Trabalho de Conclusão de Curso consiste em uma continuação do trabalho desenvolvido durante a Iniciação Científica, financiada pelo CNPq, no período de agosto de 2010 a julho de 2011, sob o título: “Mecanismos internacionais de proteção ao meio ambiente e desenvolvimento brasileiro”. A monografia, além de revista e atualizada, teve acréscimo de um capítulo para discutir a atuação do poder público municipal, com base nas experiências de Ribeirão Preto, Estado de São Paulo. Por isso, alteramos o título do trabalho, para melhor coerência com o seu conteúdo. O objetivo maior do trabalho foi investigar a proteção internacional do meio ambiente e as repercussões no desenvolvimento brasileiro, através das discussões promovidas no âmbito internacional, cujos fundamentos contribuíram para a formulação de políticas públicas socioambientais no Brasil."
0,"A substituição tributária para frente sempre foi alvo de severas críticas pela doutrina tradicional do direito tributário, no entanto, estas críticas não foram suficientes para impedir que esse instituto fosse utilizado pelo fisco, principalmente no âmbito do ICMS, e que, posteriormente, fosse consagrado constitucionalmente pela Emenda Constitucional nº 3/93.
Esta monografia objetiva analisar os principais aspectos jurídicos relativos à substituição tributária progressiva no que toca a possibilidade de se cobrar tributo antes da ocorrência de fato jurídico tributário, ante o estudo dos aspectos estruturais da obrigação tributária de forma a refletir os contornos próprios do instituto. Por fim, a discussão a respeito do tema foi translada em torno do princípio da praticidade ao lado dos atos normativos que restringem o direito ao crédito tributário no ICMS.
Essas são as balizas que, em síntese, estão assentadas no presente trabalho."
0,"O presente trabalho se dedica ao estudo da importância política da memória em contextos de transição política. Inicialmente, o trabalho se dedica a estudar alguns marcos teóricos que tratam da memória e sua importância no plano individual e coletivo. Partindo do conceito de história e memória de Benjamin e Adorno, são estudados os temas da transição e da justiça de transição. Além de uma breve descrição das teorias políticas de transição surgidas no período da Guerra Fria, o trabalho se presta a uma crítica a essas teorias, utilizando-se dos marcos teóricos estudados no primeiro capítulo e do conceito de política de Jacques Rancière. Finalmente, a partir do conceito de transição política estudado, faz-se uma breve descrição daquilo que se tem entendido como Justiça de Transição e dos eixos que a compõem, dentre os quais o direito à memória, sob a ótica materialista-dialética de história, tal qual defendida por Walter Benjamin, e valendo-se do conceito de política como dissenso, de Jaccques Rancière."
0,"A situação de aparente segredo como modus-operandi das estatísticas criminais brasileiras, ou seja, a diluição da transparência e do controle público, da acessibilidade e da confialidade dos dados, parece prover de uma carência na sua organização e divulgação. Tomando por referência o modelo de “ciências criminais integrais” e sob o enfoque da sociologia criminal, cujos instrumentos próprios são o recolhimento e interpretação de dados estatísticos, busca-se realizar o mapeamento das instituições oficiais atualmente responsáveis pela produção, publicação e amarzenamento dos dados criminais pátrios. Dessa maneira, objetiva-se estabelecer uma relação entre estatísticas criminais como evidências empíricas para a política criminal, a partir da compreensão dos mecanismos adotados. A pesquisa recorre também ao método comparado, confrontando-se a experiência brasileira às Kriminalstatistiken alemãs, na medida em que analisa a produção científica do país no processo de melhoria dos dados criminais. Falar em estatísticas criminais, por fim, requer a ponderação quanto às dificuldade e limites de qualquer representação da realidade. O presente artigo visa introduzir questionamentos sobre a necessidade latente de informação e conhecimento na área de segurança pública, úteis tanto para a Academia, no desenvolvimento de pesquisas científicas, quanto para os agentes de segurança pública, na consecução de políticas voltadas à prevenção e repressão da criminalidade, seja do legislativo ou administrativo (poder de polícia)."
0,"Este trabalho trata do bicameralismo brasileiro, a partir de um enfoque crítico.
Buscamos identificar, no sistema bicameral do Poder Legislativo brasileiro, suas origens,
semelhanças com outros países, bem como suas particularidades e desenvolvimento próprio.
A partir daí, obtivemos um quadro do atual modelo bicameral brasileiro. Foi possível afirmar
que ele preserva, ainda hoje, traços comuns tanto aos seus paralelos na história brasileira,
como de outros países, em particular, o norte-americano. Utilizamos, para melhor
compreendê-lo, as definições de Liphart, sobre bicameralismos simétricos e assimétricos,
congruentes e incongruentes, para concluir que o sistema brasileiro é simétrico e
incongruente, portanto, um bicameralismo forte. Também, a partir dos critérios de Tsebelis &
Money, classificamos o modelo brasileiro como possuidor de forte dimensão política.
Analisamos, com dados empíricos, se a produção e atuação legislativa das Casas do
Congresso Nacional exige, de fato, este modelo, e, por fim, levantamos perspectivas de
avanços e superação dos seus atuais problemas."
0,"O artigo 5° da Constituição Federal de 1988 versa sobre direitos fundamentais da pessoa,
sendo dois destes direitos, o direito à vida e à dignidade humana. A dignidade humana é de
difícil definição, pois ela faz parte da construção social. Assim, vem à tona a temática do
direito a morrer com dignidade, direito que não se encontra em nenhum local na Constituição
Federal. O estudo desenvolvido tem como objetivo questionar qual é a motivação da morte
não ser um direito fundamental e como é a liberdade e a autonomia para a escolha do
individuo nesta temática. Especialmente quando se trata de cidadãos com doenças terminais
ou degenerativas. Pois se é definido como direito intrínseco a vida e a dignidade humana, por
que não a morte com dignidade?"
0,"O presente trabalho de conclusão de curso tem como objeto o estudo das cláusulas pro soluto e pro solvendo no contrato de factoring. A possibilidade ou não de o faturizador se voltar contra o faturizado, no caso de inadimplemento do devedor, é um tema controverso na doutrina e na jurisprudência e gera significativo impacto econômico para as partes, influenciando no custo da operação e na segurança jurídica e econômica do negócio. Assim, o trabalho se inicia com um panorama geral do instituto do factoring e sua distinção face às instituições financeiras. Feito isso, estuda-se os meios de transferência do crédito no factoring para, finalmente, enfrentar-se o tema das cláusulas pro soluto e pro solvendo."
0,"O termo “fuga de cérebros” (brain drain) é usado para se referir a um fenômeno migratório
crescente no mundo desde a década de 1960: a migração de indivíduos qualificados e/ou com
habilidades mentais consideradas especiais, em especial de países em desenvolvimento para
países desenvolvidos. Há preocupações associadas às suas possíveis repercussões negativas,
principalmente para os países de origem, por perderem, com o brain drain, importante capital
humano. Nos últimos trinta anos, contudo, tem sido discutida a perspectiva do brain gain, isto
é, dos possíveis ganhos, advindos da situação, tanto para os indivíduos, quanto para os países
envolvidos. O presente trabalho buscou delinear a situação recente da migração internacional
qualificada no Brasil e no mundo, analisando alguns dos principais dados disponíveis a
respeito, bem como a legislação migratória brasileira – destacando, ainda, relações existentes
entre as migrações e o desenvolvimento científico-tecnológico, tendo em vista as influências
recíprocas observadas entre ambos. O estudo revela que, em números absolutos, a migração
qualificada de e para o Brasil cresceu; proporcionalmente, porém, o país não está dentre
aqueles que, no mundo, mais recebem e/ou exportam esse capital humano, tampouco parece
ser um dos que mais sofrem impactos negativos decorrentes da situação. Há, porém, razões
para acompanhar e estudar mais profundamente o caso brasileiro, a fim de apurar melhor as
eventuais repercussões do fenômeno envolvendo o país. A política migratória brasileira, além
disso, se mostra falha em diversos aspectos, o que pode dificultar o estímulo à circulação
internacional de cientistas e demais profissionais – ainda que esse grupo tenda a ter menores
restrições de acesso ao país que outros grupos de migrantes -, trazendo consequências
indesejáveis para o desenvolvimento econômico, científico e humano."
0,"O futebol, atualmente, além de se constituir como um poderoso elemento sociocultural, caracteriza-se como importante atividade econômica, plenamente inserida no mercado. Consequentemente, a atividade desenvolvida pelos clubes, após transpor uma primeira etapa de profissionalização, passou, mais recentemente, por um processo de mercantilização, tornando-se verdadeira atividade mercantil e aproximando-se do conceito de empresa. Discute-se, nesse cenário, a adequação do modelo de gestão e da estrutura jurídica das entidades de prática desportiva à essa nova realidade. Dessa forma, o objetivo do trabalho consiste em analisar o processo de transformação dos clubes de futebol no Brasil, do modelo associativo para a forma de sociedades empresárias desportivas."
0,"O objetivo central da pesquisa é analisar a efetividade da Comissão de Análise de Solicitações Especiais, no contexto da efetivação do direito à saúde pelo Poder Judiciário a partir das demandas ajuizadas pela Defensoria Pública do Estado de São Paulo – Regional Ribeirão Preto. O estudo buscou trazer subsídios ao órgão da Defensoria Pública na ampliação do acesso à justiça aos mais vulneráveis como forma de assegurar o acesso a bens e serviços de saúde indispensáveis à manutenção de uma vida digna.
A Comissão analisada, formada por integrantes dos Poderes Executivos municipal e estadual e do Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto, emite pareceres técnicos nos processos judiciais envolvendo pedidos de medicamentos, equipamentos e tratamentos médicos como forma de racionalizar o processo de judicialização do direito à saúde, evitando o fornecimento de medicamentos e tratamentos médicos sem a devida comprovação de eficiência no tratamento da doença.
A metodologia adotada na pesquisa consistiu na análise quantitativa dos dados obtidos dos pareceres da Comissão, decisões liminares e sentenças judiciais nos processos ajuizados pela Defensoria Pública envolvendo a tutela do direito à saúde dos necessitados.
O estudo identificou que o órgão técnico emite número considerável de pareceres desfavoráveis à concessão do pedido formulado pela Defensoria Pública e que o judiciário não segue, na maioria desses casos, o conteúdo dos pareceres ao conceder o pedido de liminar. Ademais, o tempo necessário para julgamento desses pedidos aumentou significativamente com a necessidade de manifestação prévia da Comissão. É válido destacar que os bens e serviços de saúde pleiteados, por envolverem a vida e o bem-estar físico e psíquico da parte autora, necessitam de uma rápida manifestação pelo Poder Judiciário."
